090	beur-hagra	2#א	נהגו כו'. דשיטת ר"ת בתוס' כשיטת הרמב"ם אלא דמיקל יותר דאף לקדירה בלא בשר שוה לצלי דמותר לכתחילה ע"י קריעה קצת וכן ע"י קריעה קצת מותר בדיעבד אף עם בשר. אבל שיטת רש"י דכל הסוגיא דפ' ג"ה איירי בקדירה בלא בשר ואסור אף בדיעבד בלא קריעה ש"ו וטיחה ומה דאמר רב ות"כ דבדיעבד מותר בצלי איירי ורב נחמן פליג וסובר דאף לכתחלה א"צ קריעה בצלי ולית הלכתא כוותיה דת"כ דרב ומ"מ א"צ ש"ו ומיחה כמ"ש ר"א לשמעיה וערש"י שם קי"א ב' ד"ה קפי והלכות כו' ואף שתוס' ק"ט ב' ד"ה אינו כ' בשם רש"י דלצלי שתי או ערב וכ"ה ברש"י שם ד"ה 
090	beur-hagra	2#ב	ואם עבר כו'. ר"ל עם בשר וארישא קאי וכמ"ש בד"מ דהגש"ד ואו"ה בשם ראבי"ה וא"ז אוסרין אפילו בדיעבד אפילו ע"י קריעה ש"ו וט"ב וכ' דיש להתיר בדיעבד משום דיחידאה נינהו:
090	beur-hagra	2#ג	ומה שנהגו כו'. דקריעה ש"ו דגמ' הוא פ"א לארכו ופ"א לרחבו לכך צריך טיחה משא"כ כה"ג בכל הגומות נפתחין. שם:
090	beur-hagra	2#ד	ולצלי נוהגין כו'. כמ"ש הרשב"א לדעת רש"י דכולה שמעתא בצלי ומ"ש כיצד קורעו א"ר יהודה כו' ג"כ לצלי ור"א פליג עליה ויש לעשות כר"י ועב"י וד"מ ס"ק ב':
090	beur-hagra	2#ה	מיהו אם כו'. כלישנא קמא דרב דת"כ וכ"פ רש"י קי"א ב':
090	beur-hagra	2#ו	ואם נצלה עם כו'. קי"א א' וכמ"ש תוס' שם ד"ה תותי דבקרעו ש"ו וט"ב מיירי אבל בלא"ה אפילו תותי בשרא אסור אף בדיעבד הכחל וכ"ש עלוי בישרא דהבשר אסור וז"ש ואם לאו כו':
090	beur-hagra	2#ז	ואין לאסור כו'. אבל לכתחלה כו'. כמ"ש רש"י שם ד"ה הלכתא כו':
090	beur-hagra	2#ח	ולקדירה בלא כו'. ר"ל אפי' קריעה ש"ו וט"ב דסופו לבשל בו בשר אח"כ והוי כמו עם בשר דלדידהו היה להם קדירה מיוחדת לכחל משא"כ עכשיו ואנו אין רגילין בזה ואתי למטעי. סמ"ק והג"מ:
090	beur-hagra	2#ט	וה"ה לטגן. ג"כ מח"ט:
090	beur-hagra	2#י	ואפילו. ר"ל אף דביבש בדיעבד מותר בכ"ע מ"מ לכתחלה אתי לחלופי:
090	beur-hagra	2#כ	ואם עבר כו'. זה לכ"ע מותר:
090	beur-hagra	2#ל	מיהו אם נתייבשה כו'. כיון דמדרבנן הוא בכה"ג לא גזרו. שם:
090	beur-hagra	2#מ	אבל במחבת כו'. ג"כ מטעם הנ"ל משא"כ בלא מחבת:
090	beur-hagra	3#א	מותר לחתוך כו' וה"ה לצלות כו'. דהא שרינן תותי בישרא אפי' לכתחלה ואף ע"ג בישרא לכתחלה הוא דאסור שנוטף עליו בעין. תוס' שם ד"ה תותי כו':
090	beur-hagra	3#ב	וכ"ש כחל כו'. עש"ך:
090	beur-hagra	3#ג	ודוקא כו'. כשיטת התוס' דשם לאחר קריעה ש"ו וט"ב איירי כנ"ל אבל הרשב"א ור"ן פי' בלא קריעה ע"ש וכ"ד הש"ע:
090	beur-hagra	3#ד	כל הדברים ובדיעבד כו'. כשיטתו דלכתחלה בעינן קריעה ש"ו וט"ב ובדיעבד מותר כנ"ל והוי כשאר בשר:
090	beur-hagra	3#ה	ואם כו' וכן כו'. דחלב שחוטה מדרבנן כה"ג לא גזרו כיון דלא פירש ואינו כנוס כיון שנקרע וכמש"ש ק"ט ב' זה כנוס כו' וכן בכבוש שהוא מדרבנן וחלב שחוטה דרבנן ל"ג ועט"ז בשם או"ה:
090	beur-hagra	4#א	לצלות. גמ' קי"א א':
090	beur-hagra	4#ב	או למולחו. דמליח כרותח דצלי כמ"ש בפג"ה (צ"ז ב'):
090	beur-hagra	4#ג	ויש מי כו'. עבה"ג:
090	beur-hagra	4#ד	אבל בדיעבד כו'. אע"ג דבצליה אסרינן אף בדיעבד עם בשר כמ"ש תוס' כנ"ל שהרי הרא"ש מתיר לכתחלה במליחה ואף שהרשב"א אוסר הרי הרשב"א וסייעתו מתירין אף בצלייה בדיעבד בכ"ע כנ"ל ס"ג:
090	beur-hagra	4#ה	עור הקיבה כו'. עתוס' שם צ"ז ב' ד"ה וכחל מן וי"ל דהאי כו' משא"כ בקיבה כמ"ש ק"ט ב':
090	kaf-hachayim	1#_	א) [סעיף א'] הכחל אסור מדברי סופרים וכו' והרב בהגה סעי' ב' חולק בהרבה דינים ולא כתב בלשון י"א אלא סידר סברתו הכל ביחד כדי לקצר. ש"ך סק"א. לה"פ או' א' בל"י או' א' שפ"ד או' א' וית' הכל בדברינו לשם.
090	kaf-hachayim	2#_	ב) שם. ואם קרעו שתי וערב וטחו בכותל וכו' ואם קרעו וחתכו כמה פעמים שתי וערב ע"פ כולו עדיף ומהני יותר מטיחה בכותל כמ"ש לקמן בהגה סעי' ב' יעו"ש.
090	kaf-hachayim	3#_	ג) שם. וטחו בכותל. כובשו בידיו לכותל כדי שיסחט חלבו. רש"י חולין ק"ט ע"ב. ב"י. ערוך השלחן או' א' ולאו דוקא בכותל אלא כלומר לסוחטו בחזקה. ערוך השלחן שם. ועין לקמן חו' כ"ד.
090	kaf-hachayim	4#_	ד) שם. וכחל שלא קרעו בין של קטנה שלא הניקה וכו' וכן בכל דיני כחל אין חילוק בין של גדולה או של קטנה שלא הניקה. ש"ך סק"ב. פר"ח או' ב' לה"פ או' ב' שפ"ד או' ב' בי"צ או א' זב"צ או' א'.
090	kereti	1#א	בפ"ע כל שלא בישלו עם בשר הוי בפ"ע
090	kereti	1#ב	בס' נגד כל הכחל דלא ידעינן כמה נפק מיני'
090	kereti	1#ג	עם הכחל ובחתיכה שנתבשל בדמה דאין החתיכה מצטרף ובעינן ס' ואין חתיכה מצטרף תי' דבחלב דרבנן הקילו ועי' פלתי למ"ד דם שפירש ממקום למקום אסור בלא"ה לק"מ דגבי דם תיכף נאסרה חתיכה ולא תוכל להצטרף משא"כ בחלב עמ"ש פלתי
090	kereti	1#ד	כבראשונה משמע דכחל מצטרף כמו בפ"א והקשה הפר"ח הא כחל עצמו אסור א"כ נ"נ ואיך יצרף הכחל לבטלו. ותי' כיון דלא הוי חלב שחוטה רק דרבנן לא החמירו והקילו בכל דוכתי' ויפה כתב בכוונת המחבר אבל לדינא העיקר כרמ"א
090	kereti	1#ה	כמות שהי' כו' עמ"ש פלתי בביאור דברי הרמב"ם בדידי' משערין נ"ט וע"ש מ"ש בכחל עצמו אסור בטעמו של דבר
090	kereti	2#א	אם קרעו כו' עמ"ש פלתי בספק שיש בדברי הרמב"ם שהוא דעת מחבר אם בשלו לבדו בלי בשר אי צריך ג"כ ש"ו וטיחה בכותל והעליתי דצריך:
090	kereti	2#ב	העליון מותר ואם תחובי' בשפוד בשוה שאין עליון או תחתון שניהם מותרי' ש"ך
090	kereti	3#א	גומות דכיון דנקרע א"כ אידך ה"ל שלא פירש וחלב שחוטה וכולי האי לא גזרו:
090	kereti	3#ב	בכי האי גוונא אבל בשר בחלב שחוטה מע"ל אסור אף דהוה דרבנן דלא כט"ז ופר"ח:
090	kereti	4#_	ומותר למולחו וה"ה לבשלו רק ה"א למלחו מיגרע גרע דאין כאן מים המבטל חלב משא"כ בישול מי בישול מבטלי' קצת חלב הנבלע:
090	mateh-yehonatan	1#_	(סימן צ' סעיף א') הכחל כו' אם עבר ובישל כו'. כל הסעיף זה הוא לשון הרמב"ם וכ' המ"מ לא נתבאר בדברי רבינו בבישול בלי בשר אי צריך קריעה או לא וקשה דהא ע"כ מוכח דלכתחלה צריך קריעה שתי וערב דהא ס"ל להרמב"ם דצלי צריך קריעה קצת א"כ הא דזוויקא לה כחלא ע"כ בקריעה קצת וע"ז פריך והא אין קורעו תנן והיינו דצריך קריעה ש"ו וע"ז משני ההיא לקדירה וע"כ לקדירה בלי בשר דאל"כ האיך קאמר רב דאינו עובר ומותר דהא הרמב"ם ס"ל דבהדי בשר בלא קריעה אפי' דיעבד אסור וא"כ וודאי דלכתחלה בלישנא קמא דרב דתני' כוותי' ע"כ מיירי בלא ב
090	mateh-yehonatan	2#_	(שם) ואין משערין אותה אלא בשעה שמבלע כו'. גם דין זה הוא לשון הרמב"ם וכ' ה"ה דהרמב"ם מפרש הא דקבעי בגמ' בי' משערין או במאי דנפיק מיני' היינו דמספקא או משערין ביה והיינו כמו שהוא בא לפנינו או במאי דנפיק מיני' דהיינו דמשערין כמו שהוא בעת שנפל ומסיק דבדידיה ומק' הב"י א"כ איך קאמר פשיטא דבדידיה משערין דאי במאי דנפיק מנא ידעינן הא לפי זה מיירי דידעינן כמה הי' בשעה שנפל ונ"ל דזה ודאי צ"ל דא"צ ס' נגד כל החלב שבי' דאל"כ ק' הא דקאמר כחל בס' מאי בעי הכא בס' הל"ל שיטעום קפילא דהא הוי מבשא"מ אע"כ צ"ל דלא אסר
090	mateh-yehonatan	3#_	(שם בהג"ה) וי"א דאם נפל תחלה לקדירה כו'. עיין באחרונים שתמהו על דברי המחבר שלא הביא דעה זו שהביא הטור בשם הרשב"א ולק"מ דהנה א"א דבשר בחלב שנאסר כבר שנבלע בחתיכה הוי כמו שאר אסורין ולא"א ביה חענ"נ לשיטת הסוברי' כרבינו אפרים אם כן הכא בכחל לשיטת הרמב"ם דס"ל דאין טעם בשר של הכחל נאסר כלל מחמת בו"ח ואינו אסור רק אם בשלו בהדי בשר וא"כ אינו נאסר הכחל רק משום שנבלע בו בב"ח וכה"ג ל"א חענ"נ א"כ הרמב"ם והמחבר דס"ל כר"א א"כ ל"ש הך דינא דבשלמא הטור שהעתיק האי דינא אע"פ שהוא נמי סובר כשיטת ר' אפרים היינו משו
090	nekudot-hakesef	1#_	(סי' צ' ט"ז ס"ק ב') ותו תמוהין דברי הת"ח כו'. גם אני בספרי הקשיתי על הת"ח אבל בזה כתבתי דיש לומר דה"ק דדם הוא כשנפרש קודם הבישול אסור מדאוריי' והילכך דאף כשבישלו החמירו משא"כ בכחל דאף כשנפרש הוא מדרבנן וכהאי גווני כתבו התוספות והרא"ש בפרק כל הבשר גבי הא דאמרי' חלב שחוטה דרבנן דם דאורייתא ע"ש:
090	nekudot-hakesef	2#_	(שם ט"ז ס"ק י"ב) אמנם תמהתי כו'. ואני תמה עליו הוא מדמה גזירות חכמים זו לזו הלא אשכחי בדוכתי טובי דגזרינן גזירה לגזירה וכן כתבו התוספות ריש פרק כל הבשר וזה לשונם ויש מקומות דגזרי גזירה לגזירה ולא חיישינן ואין לדמות גזירות חכמים זו לזו אלא במקומות שהש"ס מדמה ע"כ:
090	peleti	1#א	הכחל כו' הנה הרב הפר"ח הביא דעת ר"א דמשוה צלי לבישול בקדירה בלי בשר דבשניהם בעי תחל' קריע' קצת וכך הי' מילתא דר' נחמן דאמר זוויקי לי כחלא היינו בקריע' קצת אבל עם בשר בעי תחל' קריע' גמור' היינו ש"ו וטיחה בכותל ובדעבד סגי בקריע' כל דהו והקשה הפר"ח הא דפריך לר"נ והאנן קורעו תנן ולפי' ר"ת משמע קריע' גמורה ואלו במילתא דר"א דאמר קרע לי פריך מה קמ"ל והדברים הפוכים דס"ל דמשנ' רק קריע' קצת דאל"כ טובא קמ"ל וזה אינו קושי' דגמ' חשב דגם ר"א נתכוון לקריעה גמורה והתרצן הוא דהשיב לקריעה כל דהו נתכוין אמנם הא קו
090	peleti	1#ב	ואם קרעו ש"ו וכו' מותר לבשלו עם בשר ואם בישלו לבדו בלא בשר אם צריך לדעת הרמב"ם שהוא דעת מחבר קריעת ש"ו או לא נסתפק המ"מ בכוונתו ולא הכריע ולכאורה קשה הא לשיטתו הדבר מוכרע דס"ל צלי בעי קריעה קצת וצ"ל זוויקו לה כחל היינו כפי' ר"ת בקריעה קצת ופריך הגמרא והאנן קורעו תנן וצ"ל דס"ל קורעו היינו לגמרי קריע' ש"ו ומשני הגמ' האי לקדרה וצ"ל הך לקדרה פי' בלי בשר דל"ל בבשר דהא ת"כ כלישנא קמא דרב דפירש במשנה אינו עובר עליו ומותר ובהדי בשר ס"ל לרמב"ם בדיעבד אוסר כל שלא קרעו ש"ו וע"כ צ"ל בלי בשר ומ"מ ס"ל קורעו ה
090	peleti	1#ג	עם הכחל וכו' הקשה הרמ"א בת"ח כלל ל' למה בחתיכה שנתבשל' בדמה דבעינן ג"כ ס' נגד כל חתיכה למה אין חתיכה מצרף ותי' דבחלב דרבנן הקלו ועיין נה"כ ואפשר לומר דבב"ח הקלו הואיל האי לחודא שרי וכו' אבל יותר נראה דס"ל להרא"ש והטור דדם שפירש ממקום למקום אסור וא"כ חתיכה זו תיכף כשפרש בו ממקום למקום נאסר ואח"כ שיצא אין חתיכה זו מצטרפת שכבר נאסר' וכמ"ש הרא"ה בב"ה דאיך יצרף החתיכ' אם היא נאסרת משא"כ בכחל כל זמן שהחלב בלוע בתוכו אינו נאסרה רק כשיצא וחזר ונבלע וא"כ הרי טרם שבלעה אותו חתיכה נתפשט החלב בכל הקדירה ולמ
090	peleti	1#ד	והכחל אסור אף דיש ס' נתנו התוס' הטעם דבכחל יש גומות חלב ואוסרים ויש להבין הא אם בישלו בלי בשר מותר ש"מ דחלב הבלועה בבשר אינן נאסר מן הבשר עד שיצא וא"כ מה בכך דאיכא גומות הלא הם בלועי' שלא יצא עדיין דאם יצאו נתבטלו בס' דהא יש ס' ובלוע חלב קודם שפירש הא אינו אסור כמ"ש התוס' וצ"ל דכמו חלב הבלוע אינו אוסר הא בצאתו לחוץ אוסר כן חלב הבלועה אינו נאסר מן בשר הכחל שבלוע בו אבל אם מקבלת טעם מן בשר שחוץ לכחל אף שהוא עדיין בלוע בכחל מ"מ נאסר וא"כ כיון דליכא ששים זולת הבשר הרי טעם בשר הולך לחלב הכנוס ואוסר א
090	peleti	1#ה	אין משערין כו' כתב המ"מ דס"ל כך פי' בגמ' בדידי' משערין היינו כמו שהוא לפנינו או במה דנפק היינו כמו שהיה בעת נפילה ואם כי נתמעט הוא משום דנפיק מיני' והקשה הב"י איך יתכן לשון גמרא אי במה דנפק מנא ידעינן הא ידעינן שיעורו כמה הי' בעת נפילה גם הקשה קושי' הגמ' אלא מעתה נפל לקדר' אחרת לא יאסור לא יתכן לפי' זה מיהו קושי' זו יש לדחות די"ל דס"ל כחד פי' התוס' דמוסב על לעיל אמנם ראשונה קשה והפר"ח האריך ולא ביאר כל צורכו ונראה דכוונת הרמב"ם לא בהא דצריך ששים נגד הכחל מיירי דזה פשיטא דמשערין נגד כל הכחל שהי' 
090	peleti	1#ו	וי"א דאם נפל כו' ודאי לדעת הרמב"ם דלכך כחל מצטרף הואיל והוא דרבנן א"כ ה"ה בפעם שני' וכן לעולם דסוף כל סוף איסור דרבנן הוא וכן משמע ברא"ה בבדק הבית. אלא יש להבין אפי' לשאר שיטות המחברים מ"מ אם אמרי' כרבינו אפרים בשאר איסורי' לא אמרי' חנ"נ א"כ כחל זה שהיה מתחלה בפחות מס' מאין נעשה נבלה חלב הבלועה בה אינו אוסר וכמו כן חלב הנפלט וחוזר ובולע הבשר לא נאסר מידי דהוי דבישל לבדו בקדרה אפי' נפלט ונבלע אינו נאסר וצ"ל דחלב הנפלט נאסר מן טעם בשר וכ"כ בשר מן טעם חלב והם הנבלעים בתוך בשר הכחל וגם בזה יש לדקדק 
090	pitchei-teshuva	1#_	לקדרה שאין בה ס'. עיין פמ"ג שכתב נראה דלדעת הרב בס"ב מיירי כאן אף שנתבשל לבדו ולא היה ס' וצ"ע בזה ואפשר כיון דיש דעות דהכחל לבדו מותר לא מחמרינן כולי האי עכ"ד:
090	pitchei-teshuva	2#_	ולחתכו. וכתב בתשובת מהר"א ששון סי' קנ"ט דאם נחתכה עם בשר ביחד יש מקום לאסור שחלב היוצא נבלע בבשר בחוזק חיתוך שחותכים שניהם יחד ע"ש ועמ"י שם אות י"ד שכתב דפשוט דדוקא אם נצלה כך בלי הדחה אסור אבל אם הודח היטב פשיטא דאין חשש איסור כמו בכל איסור שנבלע בצונן ע"ש ולפי מ"ש לקמן סי' צ"א ס"ק א' בשם הח"ד דכל דבר שצריך הדחה אם נמלח או נצלה בלי הדחה שנבלע המשהו שע"פ כדי קליפה אפ"ה שרי בלי קליפה ע"ש א"כ ליכא לפרש הכי וצ"ל דמיירי שיש בבשר בקעים וסובר כדעת הרבה פוסקים שהביא הש"ך בסימן צ"א ס"ק כ"א שאם יש בבשר ב
090	pitchei-teshuva	3#_	דלאחר צליית. עבה"ט ועיין פמ"ג שכתב דיש לעיין אם צלו בלא קריעה דשרי דיעבד מהו הדין אם בישלו אח"כ וכפי הנראה יש לאסור ע"ש:
090	pitchei-teshuva	4#_	ולא אמרינן כבוש. [עבה"ט בשם ט"ז ועיין בדגמ"ר שהקשה עליו מההוא בר גוזלא כו' ועיין בתשובת ח"ס ס"ס פ"ו שכתב ליישב בטוב טעם וע"ש עוד בסי' פ"א מ"ש בזה]:
090	rabbi-akiva-eiger-yd	1#_	(סימן צ' ט"ז סק"ב) ואפשר שהרא"ש והטור ס"ל. זה תמוה דעדיין יקשה הא דם ג"כ דרבנן ויהיה סגי בנ"ט וכמו שהקשה הט"ז בעצמו על הת"ה:
090	rabbi-akiva-eiger-yd	2#_	(ט"ז סק"ד) משמע אפי' אם נפל תחילה בפחות מס' וכו'. לצרף גם הכחל כך העלה בדעת המחבר דבאיסור דרבנן ל"א חתיכה נ"נ מש"ה גם כשנפלה לקדירה אחרת הכחל מן המנין ולהג"ה שמצריך ס' בלא הכחל משום דסבר דכל איסורי דרבנן אמרינן חנ"נ. ולענ"ד יראה דלא מוכח מידי מהמחבר די"ל דהמחבר והרמ"א לטעמייהו אזלי והא במה דפליגי עוד בהאי דעת המחבר כהרמב"ם דבישל קדירה לחודיה בדיעבד אף בלא קרעה שרי ודעת הרמ"א לאסור ואופן פלוגתתם מבואר בראשונים דעת המחבר דבליעת בשר הכחל מחלבו או חלבו מבשר הכחל לא אסרו משום בשר וחלב רק בבישלו עם בש
090	rabbi-akiva-eiger-yd	3#_	(בא"ד) אפילו בבשר בחלב שהוא מדרבנן. ע' בפליתי (רס"י צ"ב סק"ב):
090	rabbi-akiva-eiger-yd	4#_	(ש"ך סק"ח) אפי' בלא הפסד. אין זה מסקנת רש"ל אלא דמכח המנהג הוי כדברים המותרים ואחרים נהגו בו איסור ואף בבשלו בלא בשר אסור בדיעבד וכמו שהעתיק הט"ז סק"ח וכבר השיג המ"י על הש"ך בזה:
090	siftei-kohen	1#א	["הכחל כו'. עד סוף הסעיף הוא לשון הרמב\"ם פ\"ט מהמ\"א והרב בהג\"ה סעיף ב' חולק בהרבה דינים ולא כתב בלשון י\"א אלא סידר סברתו הכל ביחד כדי לקצר:"]
090	siftei-kohen	1#ב	["בין של קטנה שלא הניקה. וכן בכל דיני כחל אין חילוק בין של גדולה או של קטנה שלא הניקה וכ\"כ הפוסקים:"]
090	siftei-kohen	1#ג	["בפני עצמו. פי' בלא בשר אבל פשיטא דבמים וירקות ושאר דברים חשיב כבישול בפני עצמו וק\"ל:"]
090	siftei-kohen	1#ד	["משערין אותו בס'. ואיתא בש\"ס ומוסכם מכל הפוסקים דבעינן ס' נגד כל הכחל ולא משערינן במאי דנפק מיניה דלא ידעינן כמה נפק והמחבר לא כתבו מפני שהוא פשוט מעצמו וכבר כתב כיוצא בזה בסי' ס\"ט סי\"א גבי בשר שנתבשל בלא מליחה שצריך ס' נגד אותו בשר ולא סגי נגד דם שבתוכו וכן בכמה דוכתי א\"נ הוא בכלל מ\"ש שמשערין אותו בס' שמשמע שמשערין הכחל עצמו בס':"]
090	siftei-kohen	1#ה	["וי\"א דאם נפל תחלה לקדירה כו'. כלומר לקדרה של בשר שאין בה ס' אפילו עם הכחל דהיינו שנפל לפחות מחמשים ותשעה שאז החלב היוצא ממנה לא נתבטל א\"כ נאסר הכחל מדינא אבל כשנפל בס' שאז החלב היוצא ממנה נתבטל ולא נאסר הכחל אלא מפני מראית העין אף בקדרה שנית מצטרף הכחל לס' דלא גרע מפני שנאסר דהא בקדירה הראשונה מצטרף הכחל לס' אע\"פ שהוא עצמו אסור וטעמא הסכימו הפוסקים מפני שאין איסור של הכחל מפני שיש בו טעם חלב יותר משאר בשר אלא מפני שיש בו גומות בכחל שהחלב כנוס בתוכן ויש באותו חלב טעם מן הבשר שנתבשל עמה ואותו
090	siftei-kohen	2#א	["נהגו שלא לבשלו כו'. כל זה מצד המנהג אבל לענין דינא בדיעבד נתבאר דעת המחבר בס\"א ודעת הר\"ב בהג\"ה בסעיף זה:"]
090	siftei-kohen	2#ב	["או בפשטיד\"א כו'. אפי' במחבת כן דעתו בספרו ב\"י ואנן לא נהיגין הכי וכמ\"ש הרב בהג\"ה:"]
090	siftei-kohen	2#ג	["יש להתיר בדיעבד במקום הפסד מרובה. אפילו עם בשר כן מוכח להדיא בת\"ח שם ד\"ג אבל לבדה מותר ע\"י קריעת שתי וערב וטיחה בכותל אפילו בלא הפסד מרובה כדמוכח שם ד\"ב וכמ\"ש בהג\"ה בסמוך ודעת מהרש\"ל באו\"ש ובספרו פ' כ\"ה סי' מ\"ז להתיר בדיעבד עם בשר ע\"י קריעה שתי וערב וטיחה בכותל אפי' בלא הפסד מרוב והב\"ח פסק וז\"ל ואם בשלו עם שאר בשר ואין ס' כנגדו הכל אסור אף בדיעבד אפי' קרעו שתי וערב וטחו בכותל ודלא כהגהת ש\"ע דמיקל בזה במקום הפסד מרובה עכ\"ל ולא ירדתי לסוף דעתו שהרי כל הפוסקים הרי\"ף והרמב\"ם ור\"ת
090	siftei-kohen	2#ד	["ומה שנהגו כו'. וכתב ב\"י ע\"ש הרשב\"א דאם נתנו תחת המכבש הוי כטחו בכותל עכ\"ל ת\"ח שם ד\"ו:"]
090	siftei-kohen	2#ה	["ולצלי נוהגין לכתחלה כו'. ומהרש\"ל שם פסק דמדינא נמי בעי הכי לכתחלה:"]
090	siftei-kohen	2#ו	["שניהם מותרים. אפילו ידוע שנתהפכו דכיון שנקרע שתי וערב וטחו בכותל חשוב כבשר ממש לענין זה:"]
090	siftei-kohen	2#ז	["ואם לאו העליון כו'. ונראה דאם ידוע ששניהם היו תחובים בשוה בשפוד ולא היה שום א' מהן עליון או תחתון שניהם מותרין:"]
090	siftei-kohen	2#ח	["אבל לכתחלה אין לצלות כו'. הטעם משום ששפודים שלנו מונחים לארכן ופעמים ראש זה למעלה ופעמים זה למעלה וכמו שנתבאר בסימן ע\"ג גבי כבד:"]
090	siftei-kohen	2#ט	["נוהגים בו איסור לכתחלה. אפילו ע\"י קריעה שתי וערב וטיחה בכותל והטעם יתבאר בס\"ק כ\"א:"]
090	siftei-kohen	2#י	["וה\"ה לטגן כו'. מה שנרשם בש\"ע ב\"י רצה לומר דהב\"י משוה דין טיגון לבישול כמבואר שם ובחבור זה בס\"ב ואם כן למאי דנוהגין בארצותינו שלא לבשלה כלל אפילו לבדה ה\"ה לטגנה אבל ודאי דעת הב\"י בהדיא דבין בבישול בין בטיגון נוהגין לכתחלה לבשלה לבדה וכמבואר שם ובס\"ב בהדיא:"]
090	siftei-kohen	2#כ	["בקדירה לבדו מותר בדיעבד. בלא ששים אבל אם לא קרעו שתי וערב או לא טחו בכותל אפי' דיעבד אסור עד שיהא ס' במים נגד הכחל וכחל מן המנין כ\"כ הפוסקים:"]
090	siftei-kohen	2#ל	["דהיינו לאחר ל' יום. היינו מסתמא אבל אי חזינן דיבשה היא ממש פשיטא דאפילו תוך ל' מותר:"]
090	siftei-kohen	2#מ	["מותר בדיעבד. אפילו בלא קריעה כלל שם ובכל דיני פשטיד\"א ויבש שוה דעת מהרש\"ל לדעת הרב בהג\"ה זולת מה שכתב הרב בהג\"ה ויש פרושים כו' אם לא נתייבשה הכחל כו' שנראה מדבריו שנתייבשה מותר בפשטיד\"א אפילו במחבת וכן נראה להדיא מדבריו בסימני ת\"ח שם דין י' אין כן דעת מהרש\"ל שם אלא דעתו דמחבת אסור לכתחלה אף ביבש ע\"ש:"]
