089	mateh-yehonatan	1#_	(סימן פ"ט סעיף א' בהגה"ה) וי"א דא"צ להמתין ו' שעות רק כו'. ומותר ע"י קנוח והדחה והא דצריך אפילו אחר בה"מ קינוח והדחה יש להוכיח כן מד"ת פ' כ"ה ד' ק"ז ע"ב ד"ה עוף וגבינה שכ' שם וז"ל תימא האיך פריך מגבינה א"ב לבשר אחר לגבינה וי"ל דהכי פריך דדברי אגרא משמע עוף וגבינה נאכל באפיקורן בלי נ"י ובלי קינוח אבל בשאר בשר בעי נ"י וה"ד אי בשר תחלה אפילו בנ"י וקינוח הפה לא סגי עד סעודה אחריתי אלא לאו אגבינה תחלה עכ"ל וא"כ ע"כ צ"ל דס"ל לתוס' דאף בסעוד' אחרת נמי צריך קינוח דאל"כ הל"ל לא משכחת לי' קינוח והדחה א"ו 
089	mateh-yehonatan	2#_	(שם סעיף ב') צריך לרחצם. עיין ש"ך סק"י שהביא בשם מהרש"ל דמים אמצעים אסור בשאר משקין כו' ומד"ת מוכח כד' ראב"ד שכתב בא"ד שהבאתי לעיל בס"א וז"ל ור"ת מפרש דאכל בשר אסור לאכול גבינ' היינו בלי נ"י וקה"ת כו' ומר עוקבא דלא אכיל עד סעודה אחריתא בלי נט"י וקה"פ ולפום ריהטא איך שייך לומר דלא אכיל עד סעודה אחריתא בלי נט"י וק"פ דהא ע"כ צריך ליטול ידיו לבה"מ תחלה ומים אחרונים חובה וע"כ יש לו נטילה אע"כ צ"ל דס"ל לתוס' דמים אמצעי' פסולין בשאר משקין ומים אחרונים כשרים וא"כ אף שנטל ידיו בשאר משקין לשם מ"א ולגבי אמ
089	mateh-yehonatan	3#_	(שם סעיף ג' בהג"ה) שמש כו' בסעוד' א"צ נטילה. עיין ש"ך ס"ק כ' ובפ"ח שתמהו על הב"י והרמ"א שהעתיקו ד' רש"י כאן שרש"י לא מיירי רק לענין נ"י בסעודה אבל כל היכא דכל הנטילה משום הנדבק בידים א"כ וודאי דגם השמש צריך נטילה ע"ש ולענ"ד נראה ליישב דאין כוונת הב"י להביא ראי' דשמש אף שהוא עוסק במאכל מ"מ א"צ נטילה דזה פשיטא דמהיכא תיתי נימא אם אחד עוסק בבו"ח שלא בשעת אכילה נמי יהיה צריך נטילה א"ו דע"ז לא הי' צריך להב"י ראי' כלל דוודאי א"צ שום נטילה דלא קתני רק על האוכל בשר או חלב רק דבשמש ה"א דשפיר צריך נטילה ש
089	nekudot-hakesef	1#_	(סימן פ"ט סק"ו) זה קאי. זה אינו וכמבואר להדיא בתורת חטאת כלל ע"ו דין ו' דאפילו לחתוך בו לחם לאכול עם גבינה צריך נעיצה וכן מ"ש באות ז' ליתא ומ"ש ולדידן א"צ לזה כו' לאו מילתא היא דהא אנן הכי לא משום בליעה ממש אסרינן לה דהא צונן בצונן הוא אלא משום דסכין שמנוניתו טוח על פניו וכיון שתשמישו תדיר לא סגי ליה בקנוח. ומהרש"ל מחמיר הכא דאפילו נעיצה לא מהני ועיין בש"ך סק"כ:
089	peleti	1#א	אפי' של חיה ועוף כתב הרא"ש דכן נהגו אבל מדינא נרא' דלא ס"ל לתוס' ורא"ש כך דהם הקשו דלמא לא מוקי לי' לגמרא לאגרא דאמר מר עוף וגבינ' נאכל באפקורן דאכל תחיל' בשר עוף ואח"כ גבינ' ותירץ דא"כ משמע הא בשר בהמ' צריך קנוח הא אפילו המתנת ו' שעות צריך ע"ש ולא תירצו בקצור דאיך נאכל באפיקורן הא צריך ו' שעות ואיך שייך באפיקורן אלא ודאי דבעוף ס"ל לתוס' דא"צ ולכך הביאו כל ראיי' מדיוקא דבהמה:
089	peleti	1#ב	אם יש בשר בין שיני' בטור משמע לרמב"ם דנתן טעם להמתנתו' שעות משום בשר בין שינים משמע אח"כ חשיב לי' כמעוכל והקש' הפר"ח הא בגמ' שאל בשר בין שינים מהו והשיב לי' בשר בין שניהם וכו' ע"ש ונראה דמזה ראיי' וסמך לו' שעות דהא שיעור בין סעוד' לסעוד' ו' שעות והטעם והוא דבתוך כך אין תואב לאכול אבל כשיעברו ו' שעות תואב לאכול כמבואר בא"ח שיעור עיכול וזהו שאלת הגמ' בין שיני' מהו עד כמה הזמן להמתין שיהי' כמעוכל והשיב לי' מקרא דכתיב הבשר עודנו בין שניהם וכו' ובתהלים נאמר לא זרו עוד מתאותם עוד אכלם בפיהם ש"מ דעדיין
089	peleti	1#ג	אחר אכילת בשר שעה א' הפר"ח דעתו ליתן טעם למנהג הזה מזוהר דקאמר מבלי לאכול שעתא חדא וזה אינו דלשון שעתא כוונתו עת חדא ואינו נגדר בשעות העולם רק עת ומצהרי' עד ערב קרוי ג"כ שעתא חדא אבל נראה דזהו אם להמתין שעה חדא או שש שעות נחלקו בענין עיכול כי עיין בא"ח סי' קפ"ד במ"א ס"ק ט' דתחלת עיכול הוא לערך שעה וחומש והוף עיכול ששה שעות והמקילים חשבו דהוי כשיעור תחלת עיכול לענין בהמ"ז דתו א"צ לברך בהמ"ז א"כ אף לענין זה כבר נתעכל והלך לו ולכך מותר לאכול וכמעט מסתברין טעמי' והמחמירי' הולכים בתר סוף עיכול והוא ש
089	peleti	1#ד	אבל אין נזהרין בזה והט"ז קרא תגר ואני לא הבנתי טעם האוסרים דכל ענין שאין לאכול בשר וגבינה ביחד משום היכרא דלא יאכלו בשר וחלב כאחד ומה בכך דמתכוין לברך כדי לאכול גבינה אח"כ סוף כל סוף איכא היכרא ואדרבה אם דעתו באמ' רק שמברך כדי לאכול גבינה הרי היכרא ביותר ואיך יאכל כאחד ואף הוא א"י לאכול אם לא בהפסק בהמ"ז לכן לא ידעתי מה חומרא יש בזו:
089	peleti	2#_	וצריך וכו' ע' ש"ך ס"ק יו"ד דהביא דעת ראב"ד דפוסל משקין והרש"ל מכשיר ולשון דברי התוס' בד"ה עוף דכתבו לשיטת ר"ת דא"צ להמתין מסעודה לסעודה היינו בלי קנוח ונטילה וכו' וקש' בשלמא הא לא קשי' דהא בסעודה שני' הוצרך ליטול ידיו בלא"ה לאכילה דזהו באמת דלא נטל ידיו ולכך לא אכל עד סעודה אחרת ובאמת אז נטל ידיו אבל קשה הא בסעודה ראשונה בעת ברכת המזון היה הוצרך ליטול מים אחרונים וא"כ כבר היה לו נטיל' ודוחק לומר דסעוד' דאיירי היינו פת בכסנין וכדומה דא"צ נטיל' דאין זו קרו סעודה ואי קבע עלי' צריך לברך ואף מים אחרו
089	peleti	3#_	ומיהו שמש וכו' הש"ך והאחרונים תמהו דזה לא נאמר רק בנטילת ידים לסעודה ולא לענין מים אמצעים ונראה דהב"י ח"ו לא היה טועה בזה רק ס"ל דלא מצינו בשום דוכתי דתקנו בנוגע בבשר בעלמא שלא יגע בגבינה עד שיטול ידיו ואי ס"ד זה א"כ מה זה שאמרו באכל בשר שצריך נטילה לגבינה הלא אפי' נוגע בעלמא צריך נטילה אלא ודאי דלא תקנו רק באוכל דידיו מלוכלכת ביותר וגם באכילה יותר חששו בהרחקה יתירה וא"כ אין צריך לפנים השמש שהוא רק נוגע בעלמא דמותר רק דלא תימא דגזרו דלמא יאכל וע"ז מביא ראי' דהא חזינן בנטילת ידים דלא גזרו כן ש"מ 
089	pitchei-teshuva	1#_	שש שעות. עיין ש"ך אם לועס לתינוק תבשיל שיש בו שומן לכאורה לכל הפירושים אין צריך להמתין דמושך ליכא כיון דלא אכל ובין שינים ליכא אלא דמ"מ כתב הפמ"ג דיש להחמיר להמתין שש שעות משום לא פלוג ולא לפרוץ גדר:
089	pitchei-teshuva	2#_	אין נזהרים בזה. עבה"ט סוף ס"ק ג' בשם ט"ז ועיין בספר בכור שור בחידושיו לחולין דף ק"ה שחולק עליו והעלה שאין למחות ביד המקילין שהביא רמ"א ז"ל דיש להם על מה שיסמכו ע"ש:
089	pitchei-teshuva	3#_	שש שעות. עבה"ט של מהרי"ט ז"ל אם הם שעות זמניות. ועיין כו"פ ופמ"ג ובחכמת אדם שהסכימו לדעת הכנה"ג דאינם זמניות ע"ש וכן המנהג. [ועיין בתשובת ח"ס סימן ע"ג דחולה השותה מימי חלב לרפואתו אפילו הוא רק חולה קצת א"צ להמתין אחר אכילת בשר יותר משעה ואחר שכבר בירך ברהמ"ז ישתה וירוח לו ע"ש]:
089	pitchei-teshuva	4#_	שיעיין. עבה"ט בשם פר"ח ובפמ"ג כתב דנכון להחמיר בדבר שאין בו טורח ע"ש:
089	rabbi-akiva-eiger-yd	1#_	(סימן פ"ט ש"ך סק"ה) אם לא סילק ובירך אפי' כל היום ולזה הסכים המג"א (סימן קצ"ו ססק"ה):
089	rabbi-akiva-eiger-yd	2#_	(ס"א בהג"ה) אחר אכילת בשר לגבינה. אפשר דדייק בזה דלאחר אכילה הוא דמחמירין אבל אחר לעיסה בלא"ה יש מתירין לגמרי אין ממתינים שש שעות:
089	rabbi-akiva-eiger-yd	3#_	(סעיף ג' בהג"ה) ויש מצריכים נטילה. משמע בלא קנוח והדחה ומה דכתב הרמ"א שלא לאכול גבינה אחר תבשיל בשר היינו גבינה בעין אבל תבשיל של גבינה אחר תבשיל בשר מותר בנטילה לחוד אולם בת"ה כפי"מ דביאר המנ"י אות י' דעתו שם בתבשיל של בשר ואח"כ תבשיל של גבינה בעי' גם קנוח והדחה ובהיפוך תחילה של גבינה ואח"כ של בשר סגי בנטילה ובמנ"י שם אות י"א כתב בשם רש"ל ועתה נהגו איסור אפילו בתבשיל גבינה אחר תבשיל בשר וקשה להקל ולהתי' בפניהם בסילק ובירך עכ"ל:
089	rabbi-akiva-eiger-yd	4#_	(ש"ך סקי"ט) דהוי נ"ט בר נ"ט. לענ"ד י"ל דנ"מ אפי' בשלו חומץ דחריף בקערה של בשר דאין בו משום נ"ט בר נ"ט אפ"ה מותר לאכול גבינה אחריו:
089	siftei-kohen	1#א	["אפילו של חיה ועוף. כלומר שהם מדרבנן וכמ\"ש בסימן פ\"ז:"]
089	siftei-kohen	1#ב	["עד שישהה כו'. ז\"ל הטור ובתוך השש שעות אפי' אין בשר בין השינים אסור לפי שהבשר מוציא שומן ומושך טעם עד זמן ארוך ולפ\"ז הטעם אם לא אכלו אלא שלעסו לתינוק א\"צ להמתין דכיון שלא אכלו אינו מוצא טעם והרמב\"ם נתן טעם לשהייה משום בשר שבין השינים והלועס לתינוק צריך להמתין וטוב לאחוז כחומרי שני הטעמים עכ\"ל ונתבארו דברי המחבר והעט\"ז כתב בתוך הזמן אפילו אין בשר בין השינים אסור לפי שהבשר מוציא שומן ומוציא טעם עד זמן ארוך ולפיכך אם לא אכלו אלא שלעסו לתינוק צריך להמתין אע\"ג שלא אכלו מ\"מ טעם הבשר נשאר לו ב
089	siftei-kohen	1#ג	["ומסירו. כתב הר\"ן) דא\"צ שהייה ו' שעות מאותו זמן שמסירו אלא מאכילה וכתוב בת\"ח כלל ע\"ו דין א' דה\"ה לענין המנהג בהמתנת שעה:"]
089	siftei-kohen	1#ד	["צריך להדיח פיו. והר\"ן כתב שצריך קנוח הפה ולא הזכיר הדחת הפה וכן העתיק בב\"י בא\"ח שם ובת\"ח והיינו דאזיל לטעמיה דס\"ל בעלמא דלא בעינן הדחת הפה אבל לדידן דבעינן הדחת הפה וכמ\"ש הט\"ו בסעיף ב' ה\"ה הכא ולזה כתב הרב צריך להדיח פיו ופשיטא דבעי נמי קנוח אלא שקיצר בלשון. נ\"ל:"]
089	siftei-kohen	1#ה	["וי\"א כו'. טעם פלוגתתן דאיתא בש\"ס פכ\"ה דאחר בשר אסור לאכול גבינה עד סעודה אחרת ודעת סברא הראשונה דהיינו מכדי זמן סעודת הבקר עד סעודת הערב שהוא ו' שעות וסברת הי\"א דמיד כשסילק ובירך מיקרי סעודה אחרת וכ' מהרש\"ל שם דלכ\"ע אם לא סילק ובירך אפי' כל היום כולו אסור דהא בעינן סעודה אחרת והרבה בני אדם מקילין בזה וטעות הוא בידם עכ\"ל ומ\"ש הרב בהג\"ה אבל בלא ברכת המזון לא מהני המתנת שעה הוא לאו דוקא דאה\"נ דכל היום כולו אסור עד שסילק ובירך:"]
089	siftei-kohen	1#ו	["ובירך ברכת המזון. נראה דאם אכל בשר בלא סעודה צריך לברך ברכה אחרונה מקודם ובלאו הכי לא הוה סילוק:"]
089	siftei-kohen	1#ז	["צריך לנקרו ולהסירו. וכבר נתבאר בס\"ק ד' דצריך הדחה וקינוח הפה אבל ודאי אם לא מצא בשר בין שיניו דהמנהג בהמתנת שעה סגי אפי' בלא קינוח והדחה וכ\"כ באו\"ה שם ד\"ד ומביאו בת\"ח לפסק הלכה וכ\"נ ומ\"ש הרב די\"א מיד אם סילק ובירך מותר ע\"י קינוח והדחה משמע דקינוח והדחה מיהא בעי היינו אם בא לאכול מיד אחר שסילק ובירך ודברי הל\"ח (דף רי\"ח ע\"א) אינם מובנים לי בזה:"]
089	siftei-kohen	1#ח	["וכן נכון לעשות. וכ\"כ מהרש\"ל דכן ראוי לעשות לכל מי שיש בו ריח תורה ע\"ש:"]
089	siftei-kohen	2#א	["ובלבד שיעיין ידיו. וכתב רי\"ו דה\"ה בלילה אם יש לו נר יפה א\"צ נטילה ומביאו ב\"י בא\"ח שם ונראה דדוקא נקט נר יפה אבל בסתם נר צריך נטילה כדמשמע בש\"ס ופוסקים ומהרש\"ל שם סי' י' פי' יותר נר יפה כעין אבוקה מיהו הטור כתב בשם הר\"ף שיש לרחצם אף ביום לפי שלפעמים הגבינה שמינה ונדבקת בלחלוחית הידים ולאו אדעתיה וכן דעת האחרונים וכ\"כ העט\"ז דכן נוהגין:"]
089	siftei-kohen	2#ב	["צריך לרחצם. וכתב ב\"י בא\"ח סימן קע\"ג וז\"ל כתוב בספר א\"ח בשם הראב\"ד דכל הדברים הנוהגים באחרונים נוהגים באמצעים שבין גבינה לתבשיל בין להקל בין להחמיר חוץ משפשוף בגופו או בכותל או בהיסח הדעת שפוסלים באמצעים ואינם פוסלים באחרונים מפני שעדיין רוצה לאכול וידיו צריכות שימור וחוץ מניגוב הידים שאף האמצעים צריכין ניגוב כראשונים וחוץ משאר משקים שאינם כשרים לאמצעים מפני שהן שמנים וצחים ואינם מנקין את השומן ואת המאכל עכ\"ל וכ\"כ בת\"ח שם אבל מהרש\"ל שם חלק וכתב מאחר שכל המשקים כשרים למים אחרונים לנקות
089	siftei-kohen	2#ג	["וצריך לקנח פיו ולהדיחו. וכתבו הגה\"מ בשם מהר\"מ שא\"צ לדקדק בקנוח פה והדחה אלא איזה מהם שירצה יקדים ע\"כ ומביאו ב\"י שם:"]
089	siftei-kohen	2#ד	["חוץ מקימחא. כ\"כ הטור ומשמע דבכל קימחא לא הוי קינוח וכן משמע באשיר\"י וכל הפוסקים ותימא על מ\"ש בטא\"ח חוץ מקימחא דשערי ועוד דבש\"ס ר\"פ כ\"ה (דף ק\"ה ע\"א) משמע להדיא דבכל קימחא אסור ע\"ש והדבר פשוט שט\"ס הוא בטור שם ובלבוש שם לא הרגיש בזה וכתב כלשון הטור שם:"]
089	siftei-kohen	2#ה	["ואח\"כ ידיח פיו. לאו דוקא דה\"ה אם מקדים ההדחה וכמ\"ש בס\"ק י\"א וכ\"כ הב\"י עצמו בא\"ח שם על לשון הטור שהוא כלשון המחבר:"]
089	siftei-kohen	2#ו	["בבשר בהמה וחיה. ואף על גב דחיה מדרבנן כיון שבשרה דומה לשל בהמה החמירו בה:"]
089	siftei-kohen	2#ז	["שכל שהגבינה קשה. ומן הסתם אם היא ישנה ו' חדשים חשיבה קשה והכי איתא בת\"ח שם די\"ב:"]
089	siftei-kohen	2#ח	["אין אוכלין כו'. וכתוב בספר מצרף לחכמה דף כ\"ז ע\"א דלפי מה שנתבאר בסעיף ח' דאחר אכילת בשר נוהגין להמתין שעה א' א\"כ אפשר דגם הזוהר מודה שלא אסר רק בסעודה חדא ובשעתא חדא ודוק עכ\"ל ולישנא דהזוהר פרשת משפטי' הכי משמע ע\"ש:"]
089	siftei-kohen	2#ט	["מיהו טוב להחמיר. ומהרש\"ל שם קרא תגר על המחמירים שהוא כמו מינות ואמר דוקא מהר\"מ שבא מכשול לידו פעם א' החמיר אבל מי שלא בא לידו תקלה לא יכול להחמיר ע\"ש שאין דבריו מוכרחים ואדרבה בדברי מהר\"מ שם משמע איפכא ע\"ש ודוק:"]
089	siftei-kohen	3#א	["ושומן של בשר וכו'. ואפילו שומן של עוף דינו כשומן ממש כ\"כ בת\"ח שם ד\"ד בשם המרדכי והגהת ש\"ד וכ\"פ בסימני ת\"ח שם:"]
089	siftei-kohen	3#ב	["מיהו אם אין בשר כו' מותר. לקמן ריש סי' צ\"ה יתבאר דאפי' לאכלו עם גבינה מותר דהוי נ\"ט בר נ\"ט ונראה דהא דאשמועינן הכא דמותר לאכול גבינה אחר כך היינו אפילו נתבשל בקדרה שלא הודחה יפה דהוי קצת ממשות של איסור דבכה\"ג אסור לאכלו עם גבינה כמבואר לשם ושרי הכא:"]
089	siftei-kohen	3#ג	["מיהו יש ליטול ידיו ביניהם. אף ביום לכ\"ע דיותר נדבק בידים מגבינה עצמה כן הסכימו הפוסקים כמ\"ש בת\"ח שם דין ג':"]
089	siftei-kohen	3#ד	["שמש המשמש כו'. כ\"כ גם הב\"י בשם רש\"י פ' כ\"ה (דף ק\"ז ע\"ב) ובאמת לא דקדקו כלל דרש\"י לא איירי התם אלא לענין נ\"י הראשונים לאכילה והוא פשוט בש\"ס שם ומוסכם מכל הפוסקים כמו שנתבאר בא\"ח סימן קס\"ג שאין המאכיל צריך נ\"י אע\"פ שנוגע אבל מים אמצעים בין תבשיל לגבינה או איפכא דטעמא הוא דנדבק בידים פשיטא דאין חילוק בין אוכל לנוגע ולא לישתמיט חד מהפוסקים לפלוגי בהכי:"]
089	siftei-kohen	4#_	מיהו ע"י נעיצה בקרקע קשה שרי. משמע דאם נעצו בקרקע קשה מותר לכתחלה לחתוך בו פת לאכול עם גבינה וכן משמע מדברי הא"ח והכל בו שם וכ"כ בת"ח שם ד"ז להדיא ומהרש"ל פ' כ"ה סימן ח' אוסר לחתוך בו פת לאכול עם גבינה אף אם נעצו דלא התירו נעיצה אלא אם אירע במקרה שחתכו בסכין בשר או איפכא שצריך נעיצה להכשירו מן האיסור משא"כ בכה"ג עכ"ד וקשה דהא קי"ל דאם חתך לפת בסכין של בשר שנתבטל טעמו בלפת שמותר לחתוך בו אפילו צנון לאוכלו בכותח כדלקמן ס"ס צ"ו וכמ"ש מהרש"ל עצמו שם סימן ס"א וכ"ש שאר דברים שאינם חריפים והא ודאי דנעי
